entity,short_name
http://dbpedia.org/resource/Hilary_and_Jackie,Hilary and Jackie
http://dbpedia.org/resource/Lookout_Records,Lookout Records
http://dbpedia.org/resource/Toowoomba,Toowoomba
http://dbpedia.org/resource/Edmund_A._Walsh_School_of_Foreign_Service,Edmund A. Walsh School of Foreign Service
http://dbpedia.org/resource/Kyle_McCulloch,Kyle McCulloch
http://dbpedia.org/resource/David_Wenham,David Wenham
http://dbpedia.org/resource/George_Sanders,George Sanders
http://dbpedia.org/resource/Congressional_Progressive_Caucus,Congressional Progressive Caucus
http://dbpedia.org/resource/Indo-Pakistani_War_of_1971,Indo-Pakistani War of 1971
http://dbpedia.org/resource/Thandie_Newton,Thandie Newton
http://dbpedia.org/resource/Master_of_Laws,Master of Laws
http://dbpedia.org/resource/Edith_Head,Edith Head
http://dbpedia.org/resource/Hi-NRG,Hi-NRG
http://dbpedia.org/resource/The_Prince_of_Egypt,The Prince of Egypt
http://dbpedia.org/resource/David_Hyde_Pierce,David Hyde Pierce
http://dbpedia.org/resource/Karisma_Kapoor,Karisma Kapoor
http://dbpedia.org/resource/University_at_Buffalo,University at Buffalo
http://dbpedia.org/resource/Loyola_University_New_Orleans,Loyola University New Orleans
http://dbpedia.org/resource/Moe_Howard,Moe Howard
http://dbpedia.org/resource/The_Hollies,The Hollies
http://dbpedia.org/resource/Stephen_Schwartz_(composer),Stephen Schwartz (composer)
http://dbpedia.org/resource/Alison_Krauss,Alison Krauss
http://dbpedia.org/resource/Mad_About_You,Mad About You
http://dbpedia.org/resource/James_Horner,James Horner
http://dbpedia.org/resource/Shabana_Azmi,Shabana Azmi
http://dbpedia.org/resource/Philadelphia_(film),Philadelphia (film)
http://dbpedia.org/resource/Samantha_Morton,Samantha Morton
http://dbpedia.org/resource/Thirteen_(2003_film),Thirteen (2003 film)
http://dbpedia.org/resource/21_Grams,21 Grams
http://dbpedia.org/resource/In_America_(film),In America (film)
http://dbpedia.org/resource/Patricia_Clarkson,Patricia Clarkson
http://dbpedia.org/resource/Djimon_Hounsou,Djimon Hounsou
http://dbpedia.org/resource/Vodafone,Vodafone
http://dbpedia.org/resource/Michael_Biehn,Michael Biehn
http://dbpedia.org/resource/Frank_Pierson,Frank Pierson
http://dbpedia.org/resource/Punahou_School,Punahou School
http://dbpedia.org/resource/Jack_Thompson_(actor),Jack Thompson (actor)
http://dbpedia.org/resource/David_Foster,David Foster
http://dbpedia.org/resource/American_University_of_Beirut,American University of Beirut
http://dbpedia.org/resource/Diane_Sawyer,Diane Sawyer
http://dbpedia.org/resource/The_City_of_Lost_Children,The City of Lost Children
"http://dbpedia.org/resource/University_at_Albany,_SUNY","University at Albany, SUNY"
http://dbpedia.org/resource/Merian_C._Cooper,Merian C. Cooper
http://dbpedia.org/resource/King_Kong_(2005_film),King Kong (2005 film)
http://dbpedia.org/resource/Lounge_music,Lounge music
http://dbpedia.org/resource/Peter_Boyle,Peter Boyle
http://dbpedia.org/resource/The_Incredible_String_Band,The Incredible String Band
"http://dbpedia.org/resource/Martin_Patterson_""Pat""_Hingle","Martin Patterson ""Pat"" Hingle"
http://dbpedia.org/resource/Colorado_State_University,Colorado State University
http://dbpedia.org/resource/Tilda_Swinton,Tilda Swinton
http://dbpedia.org/resource/California_State_Senate,California State Senate
http://dbpedia.org/resource/Charlotte_Rampling,Charlotte Rampling
http://dbpedia.org/resource/California_State_Assembly,California State Assembly
http://dbpedia.org/resource/Southern_Illinois_University_Carbondale,Southern Illinois University Carbondale
http://dbpedia.org/resource/University_of_Reading,University of Reading
http://dbpedia.org/resource/50_First_Dates,50 First Dates
http://dbpedia.org/resource/Walter_Brennan,Walter Brennan
http://dbpedia.org/resource/MTV_Video_Music_Award_for_Best_Rock_Video,MTV Video Music Award for Best Rock Video
http://dbpedia.org/resource/MTV_Video_Music_Award_for_Best_Pop_Video,MTV Video Music Award for Best Pop Video
http://dbpedia.org/resource/MTV_Video_Music_Award_for_Best_Cinematography,MTV Video Music Award for Best Cinematography
http://dbpedia.org/resource/MTV_Video_Music_Award_for_Best_Direction,MTV Video Music Award for Best Direction
http://dbpedia.org/resource/MTV_Video_Music_Award_for_Best_Art_Direction,MTV Video Music Award for Best Art Direction
http://dbpedia.org/resource/MTV_Video_Music_Award_for_Best_Male_Video,MTV Video Music Award for Best Male Video
http://dbpedia.org/resource/MTV_Video_Music_Award_for_Best_Visual_Effects,MTV Video Music Award for Best Visual Effects
http://dbpedia.org/resource/MTV_Video_Music_Award_for_Best_Choreography,MTV Video Music Award for Best Choreography
http://dbpedia.org/resource/MTV_Video_Music_Award_for_Best_New_Artist,MTV Video Music Award for Best New Artist
http://dbpedia.org/resource/MTV_Video_Music_Award_for_Best_Female_Video,MTV Video Music Award for Best Female Video
http://dbpedia.org/resource/MTV_Video_Music_Award_for_Best_Editing,MTV Video Music Award for Best Editing
http://dbpedia.org/resource/MTV_Video_Music_Award_for_Video_of_the_Year,MTV Video Music Award for Video of the Year
http://dbpedia.org/resource/Ally_Sheedy,Ally Sheedy
http://dbpedia.org/resource/MTV_Video_Music_Award_for_Best_Hip-Hop_Video,MTV Video Music Award for Best Hip-Hop Video
http://dbpedia.org/resource/University_of_Buenos_Aires,University of Buenos Aires
http://dbpedia.org/resource/John_Boorman,John Boorman
http://dbpedia.org/resource/Marti_Noxon,Marti Noxon
http://dbpedia.org/resource/Robert_Wagner,Robert Wagner
http://dbpedia.org/resource/Mohanlal,Mohanlal
http://dbpedia.org/resource/Lawrence_Kasdan,Lawrence Kasdan
http://dbpedia.org/resource/Southern_Methodist_University,Southern Methodist University
http://dbpedia.org/resource/Howard_Ashman,Howard Ashman
http://dbpedia.org/resource/Alan_Menken,Alan Menken
http://dbpedia.org/resource/Old-time_music,Old-time music
http://dbpedia.org/resource/Blade_II,Blade II
http://dbpedia.org/resource/Vince_Gill,Vince Gill
http://dbpedia.org/resource/Kelis,Kelis
http://dbpedia.org/resource/Imperial_Japanese_Army,Imperial Japanese Army
http://dbpedia.org/resource/Levon_Helm,Levon Helm
http://dbpedia.org/resource/Batman_Begins,Batman Begins
http://dbpedia.org/resource/Basic_Instinct,Basic Instinct
http://dbpedia.org/resource/University_of_Louisiana_at_Monroe,University of Louisiana at Monroe
http://dbpedia.org/resource/The_King_of_Comedy_(1983_film),The King of Comedy (1983 film)
"http://dbpedia.org/resource/The_Adventures_of_Priscilla,_Queen_of_the_Desert","The Adventures of Priscilla, Queen of the Desert"
http://dbpedia.org/resource/Jared_Leto,Jared Leto
http://dbpedia.org/resource/Danger_Mouse_(musician),Danger Mouse (musician)
http://dbpedia.org/resource/Martin_Freeman,Martin Freeman
http://dbpedia.org/resource/Ohio_University,Ohio University
http://dbpedia.org/resource/Robert_Patrick,Robert Patrick
http://dbpedia.org/resource/David_Arnold,David Arnold
http://dbpedia.org/resource/Melanie_Griffith,Melanie Griffith
http://dbpedia.org/resource/Juliette_Lewis,Juliette Lewis
http://dbpedia.org/resource/Saturn_Award_for_Best_Actress,Saturn Award for Best Actress
http://dbpedia.org/resource/Saturn_Award_for_Best_Director,Saturn Award for Best Director
http://dbpedia.org/resource/Saturn_Award_for_Best_Writing,Saturn Award for Best Writing
http://dbpedia.org/resource/Andrea_Martin,Andrea Martin
http://dbpedia.org/resource/Saturn_Award_for_Best_Costume,Saturn Award for Best Costume
http://dbpedia.org/resource/Atticus_Ross,Atticus Ross
http://dbpedia.org/resource/Peter_MacNicol,Peter MacNicol
http://dbpedia.org/resource/Mortal_Kombat:_Annihilation,Mortal Kombat: Annihilation
http://dbpedia.org/resource/Irish_migration_to_Great_Britain,Irish migration to Great Britain
http://dbpedia.org/resource/Jason_Biggs,Jason Biggs
http://dbpedia.org/resource/Berklee_College_of_Music,Berklee College of Music
http://dbpedia.org/resource/Shohreh_Aghdashloo,Shohreh Aghdashloo
http://dbpedia.org/resource/Fanny_and_Alexander,Fanny and Alexander
http://dbpedia.org/resource/Frank_Welker,Frank Welker
http://dbpedia.org/resource/CBS_Records_(2006),CBS Records (2006)
http://dbpedia.org/resource/Middlebury_College,Middlebury College
http://dbpedia.org/resource/Milton_Keynes_Dons_F.C.,Milton Keynes Dons F.C.
http://dbpedia.org/resource/Jesus_of_Nazareth_(miniseries),Jesus of Nazareth (miniseries)
http://dbpedia.org/resource/Pasadena_City_College,Pasadena City College
"http://dbpedia.org/resource/California_State_Polytechnic_University,_Pomona","California State Polytechnic University, Pomona"
"http://dbpedia.org/resource/California_State_University,_Los_Angeles","California State University, Los Angeles"
http://dbpedia.org/resource/Rush_Hour_(1998_film),Rush Hour (1998 film)
http://dbpedia.org/resource/Calvin_College,Calvin College
http://dbpedia.org/resource/University_of_Houston,University of Houston
http://dbpedia.org/resource/Never_Say_Never_Again,Never Say Never Again
http://dbpedia.org/resource/Kiki's_Delivery_Service,Kiki's Delivery Service
http://dbpedia.org/resource/Indian_rupee,Indian rupee
http://dbpedia.org/resource/Metro_Detroit,Metro Detroit
http://dbpedia.org/resource/Sean_Bean,Sean Bean
http://dbpedia.org/resource/Croydon,Croydon
http://dbpedia.org/resource/Javanese_people,Javanese people
http://dbpedia.org/resource/Theodore_Bikel,Theodore Bikel
http://dbpedia.org/resource/Olympique_de_Marseille,Olympique de Marseille
http://dbpedia.org/resource/Harry_Morgan,Harry Morgan
http://dbpedia.org/resource/Richard_Taylor_(filmmaker),Richard Taylor (filmmaker)
http://dbpedia.org/resource/Murphy_Brown,Murphy Brown
http://dbpedia.org/resource/Fairfield_University,Fairfield University
http://dbpedia.org/resource/Patrick_Swayze,Patrick Swayze
http://dbpedia.org/resource/North_African_Campaign,North African Campaign
http://dbpedia.org/resource/Rollins_College,Rollins College
http://dbpedia.org/resource/Ruth_Prawer_Jhabvala,Ruth Prawer Jhabvala
http://dbpedia.org/resource/Seven_Network,Seven Network
http://dbpedia.org/resource/Akira_Ishida,Akira Ishida
http://dbpedia.org/resource/Towson_University,Towson University
http://dbpedia.org/resource/Joss_Stone,Joss Stone
http://dbpedia.org/resource/Carlos_Alazraqui,Carlos Alazraqui
http://dbpedia.org/resource/Babyface_(musician),Babyface (musician)
http://dbpedia.org/resource/Arrested_Development_(TV_series),Arrested Development (TV series)
http://dbpedia.org/resource/Chuck_Connors,Chuck Connors
http://dbpedia.org/resource/Gettysburg_College,Gettysburg College
http://dbpedia.org/resource/Anthony_Minghella,Anthony Minghella
http://dbpedia.org/resource/The_Barbarian_Invasions,The Barbarian Invasions
http://dbpedia.org/resource/Claude_Berri,Claude Berri
http://dbpedia.org/resource/Wilmer_Valderrama,Wilmer Valderrama
http://dbpedia.org/resource/Nedumudi_Venu,Nedumudi Venu
http://dbpedia.org/resource/Thilakan,Thilakan
http://dbpedia.org/resource/Mammootty,Mammootty
http://dbpedia.org/resource/TV_Tokyo,TV Tokyo
"http://dbpedia.org/resource/Newnham_College,_Cambridge","Newnham College, Cambridge"
http://dbpedia.org/resource/University_of_Hartford,University of Hartford
http://dbpedia.org/resource/University_of_New_Hampshire,University of New Hampshire
http://dbpedia.org/resource/University_of_Marburg,University of Marburg
http://dbpedia.org/resource/Stacy_Keach,Stacy Keach
http://dbpedia.org/resource/City_of_Winchester,City of Winchester
http://dbpedia.org/resource/Curtis_Institute_of_Music,Curtis Institute of Music
http://dbpedia.org/resource/A_Mighty_Wind,A Mighty Wind
http://dbpedia.org/resource/Big_Daddy_(1999_film),Big Daddy (1999 film)
http://dbpedia.org/resource/John_Conyers,John Conyers
http://dbpedia.org/resource/University_of_Mumbai,University of Mumbai
http://dbpedia.org/resource/Bayer_04_Leverkusen,Bayer 04 Leverkusen
http://dbpedia.org/resource/Trinity_College_(Connecticut),Trinity College (Connecticut)
http://dbpedia.org/resource/Edgar_Meyer,Edgar Meyer
http://dbpedia.org/resource/Georgia_State_University,Georgia State University
http://dbpedia.org/resource/Ray_Liotta,Ray Liotta
http://dbpedia.org/resource/Trevor_Rabin,Trevor Rabin
http://dbpedia.org/resource/Peter_Graves,Peter Graves
http://dbpedia.org/resource/Dazed_and_Confused_(film),Dazed and Confused (film)
http://dbpedia.org/resource/Rachel_Griffiths,Rachel Griffiths
http://dbpedia.org/resource/Mark_Gatiss,Mark Gatiss
http://dbpedia.org/resource/American_Zoetrope,American Zoetrope
http://dbpedia.org/resource/Gregg_Allman,Gregg Allman
http://dbpedia.org/resource/Albert_Lee,Albert Lee
http://dbpedia.org/resource/NAC_Breda,NAC Breda
http://dbpedia.org/resource/Out_of_Sight,Out of Sight
http://dbpedia.org/resource/Jeffrey_Combs,Jeffrey Combs
http://dbpedia.org/resource/Jon_Lovitz,Jon Lovitz
"http://dbpedia.org/resource/University_of_California,_Hastings_College_of_the_Law","University of California, Hastings College of the Law"
http://dbpedia.org/resource/Frenzy,Frenzy
http://dbpedia.org/resource/Elisabeth_Shue,Elisabeth Shue
http://dbpedia.org/resource/Toto_(band),Toto (band)
"http://dbpedia.org/resource/Jacob_Benjamin_""Jake""_Gyllenhaal","Jacob Benjamin ""Jake"" Gyllenhaal"
http://dbpedia.org/resource/Mary_McDonnell,Mary McDonnell
http://dbpedia.org/resource/Angela_Bassett,Angela Bassett
http://dbpedia.org/resource/Rip_Torn,Rip Torn
http://dbpedia.org/resource/Julia_Stiles,Julia Stiles
http://dbpedia.org/resource/Marc_Shaiman,Marc Shaiman
http://dbpedia.org/resource/Glory_(1989_film),Glory (1989 film)
http://dbpedia.org/resource/Alan_Silvestri,Alan Silvestri
http://dbpedia.org/resource/James_Newton_Howard,James Newton Howard
http://dbpedia.org/resource/Frida,Frida
http://dbpedia.org/resource/University_of_Alabama_at_Birmingham,University of Alabama at Birmingham
http://dbpedia.org/resource/Sanjeev_Kumar,Sanjeev Kumar
http://dbpedia.org/resource/RMIT_University,RMIT University
http://dbpedia.org/resource/New_Mexico_State_University,New Mexico State University
http://dbpedia.org/resource/Working_Title_Films,Working Title Films
http://dbpedia.org/resource/Sheena_Easton,Sheena Easton
http://dbpedia.org/resource/The_Poseidon_Adventure_(1972_film),The Poseidon Adventure (1972 film)
http://dbpedia.org/resource/Maya_Rudolph,Maya Rudolph
http://dbpedia.org/resource/Matthew_Fox,Matthew Fox
http://dbpedia.org/resource/Lacey_Chabert,Lacey Chabert
http://dbpedia.org/resource/Cardiovascular_disease,Cardiovascular disease
http://dbpedia.org/resource/Maroon_5,Maroon 5
http://dbpedia.org/resource/Tim_Minear,Tim Minear
http://dbpedia.org/resource/Jeremy_Northam,Jeremy Northam
http://dbpedia.org/resource/German_Army,German Army
http://dbpedia.org/resource/Hamilton_College_(New_York),Hamilton College (New York)
http://dbpedia.org/resource/VfL_Bochum,VfL Bochum
http://dbpedia.org/resource/The_Ghost_and_the_Darkness,The Ghost and the Darkness
http://dbpedia.org/resource/Boston_Latin_School,Boston Latin School
http://dbpedia.org/resource/Tomokazu_Seki,Tomokazu Seki
http://dbpedia.org/resource/From_the_Earth_to_the_Moon_(miniseries),From the Earth to the Moon (miniseries)
http://dbpedia.org/resource/Trinity_University_(Texas),Trinity University (Texas)
http://dbpedia.org/resource/Mary-Ellis_Bunim,Mary-Ellis Bunim
http://dbpedia.org/resource/Alan_Ladd,Alan Ladd
http://dbpedia.org/resource/Freddy_Got_Fingered,Freddy Got Fingered
http://dbpedia.org/resource/Long_Island_University,Long Island University
http://dbpedia.org/resource/Kraft_Foods,Kraft Foods
http://dbpedia.org/resource/Jennifer_Hudson,Jennifer Hudson
http://dbpedia.org/resource/Ray_Stark,Ray Stark
http://dbpedia.org/resource/Fist_of_the_North_Star,Fist of the North Star
http://dbpedia.org/resource/Screamo,Screamo
http://dbpedia.org/resource/Rob_Zombie,Rob Zombie
http://dbpedia.org/resource/Kathy_Bates,Kathy Bates
http://dbpedia.org/resource/University_of_Calcutta,University of Calcutta
http://dbpedia.org/resource/Eastern_Front_(World_War_II),Eastern Front (World War II)
http://dbpedia.org/resource/Western_Front_(World_War_II),Western Front (World War II)
http://dbpedia.org/resource/UTV_(TV_channel),UTV (TV channel)
http://dbpedia.org/resource/London_Business_School,London Business School
http://dbpedia.org/resource/The_Practice,The Practice
http://dbpedia.org/resource/Soft_rock,Soft rock
http://dbpedia.org/resource/Santa_Fe_Province,Santa Fe Province
http://dbpedia.org/resource/St._Bonaventure_University,St. Bonaventure University
http://dbpedia.org/resource/Ann_Sothern,Ann Sothern
http://dbpedia.org/resource/Ralph_Bellamy,Ralph Bellamy
http://dbpedia.org/resource/Don_Ameche,Don Ameche
http://dbpedia.org/resource/American_International_Group,American International Group
http://dbpedia.org/resource/Kristin_Scott_Thomas,Kristin Scott Thomas
http://dbpedia.org/resource/Emily_Watson,Emily Watson
http://dbpedia.org/resource/Cloris_Leachman,Cloris Leachman
http://dbpedia.org/resource/Xavier_University,Xavier University
http://dbpedia.org/resource/Michael_Cimino,Michael Cimino
http://dbpedia.org/resource/Gretchen_Mol,Gretchen Mol
http://dbpedia.org/resource/Kanye_West,Kanye West
http://dbpedia.org/resource/Acid_rock,Acid rock
http://dbpedia.org/resource/Pat_Metheny_Group,Pat Metheny Group
http://dbpedia.org/resource/Central_School_of_Speech_and_Drama,Central School of Speech and Drama
http://dbpedia.org/resource/North_Carolina_Agricultural_and_Technical_State_University,North Carolina Agricultural and Technical State University
http://dbpedia.org/resource/Gary_Sinise,Gary Sinise
http://dbpedia.org/resource/University_of_North_Carolina_School_of_the_Arts,University of North Carolina School of the Arts
http://dbpedia.org/resource/Wes_Anderson,Wes Anderson
